recno,ID,Ng,Name,RAJ2000,DEJ2000,zlambda,e_zlambda,lambda,e_lambda,S,zspec,ObjID,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,zLum,PCen0,PCen1,PCen2,PCen3,PCen4,ID0,RA0deg,DE0deg,ID1,RA1deg,DE1deg,ID2,RA2deg,DE2deg,ID3,RA3deg,DE3deg,ID4,RA4deg,DE4deg,PZbin1,PZbin2,PZbin3,PZbin4,PZbin5,PZbin6,PZbin7,PZbin8,PZbin9,PZbin10,PZbin11,PZbin12,PZbin13,PZbin14,PZbin15,PZbin16,PZbin17,PZbin18,PZbin19,PZbin20,PZbin21,PZ1,PZ2,PZ3,PZ4,PZ5,PZ6,PZ7,PZ8,PZ9,PZ10,PZ11,PZ12,PZ13,PZ14,PZ15,PZ16,PZ17,PZ18,PZ19,PZ20,PZ21
849,1505,48,"RMJ042743.0-582057.2",66.928963,-58.349225,0.4959,0.0123,25.36,2.54,1.006,,2943642764,21.1473,0.0291,19.2625,0.0062,18.5119,0.0055,18.1162,0.0066,17.0286,0.98,0.0131,0.00607,6.68E-4,5.16E-5,2943642764,66.928963,-58.349224,2943642456,66.903442,-58.346046,2943642758,66.918221,-58.341488,2943641618,66.917976,-58.354591,2943641834,66.909698,-58.351952,0.4244,0.4316,0.4387,0.4459,0.453,0.4602,0.4673,0.4745,0.4816,0.4888,0.4959,0.503,0.5102,0.5173,0.5245,0.5316,0.5388,0.5459,0.5531,0.5602,0.5674,5.35E-7,1.44E-5,3.01E-4,0.00437,0.0481,0.367,1.86,6.67,16.3,27.6,32.5,27.4,16.7,7.41,2.48,0.597,0.105,0.014,0.00129,8.55E-5,4.02E-6
304,477,95,"RMJ042246.5-592257.0",65.693598,-59.382511,0.7609,0.0165,51.88,4.29,1.14,,2943771071,22.3949,0.0515,20.5845,0.0201,19.3546,0.0073,18.8432,0.0096,37.1916,0.815,0.173,0.00924,0.00171,0.0014,2943771071,65.693596,-59.382511,2943770770,65.694046,-59.38335,2943772098,65.757149,-59.375797,2943771998,65.751511,-59.375263,2943771734,65.753113,-59.376278,0.6829,0.6907,0.6985,0.7063,0.7141,0.7219,0.7297,0.7375,0.7453,0.7531,0.7609,0.7687,0.7765,0.7843,0.7921,0.7999,0.8077,0.8155,0.8233,0.8311,0.8389,0.0506,0.147,0.364,0.805,1.64,3.19,5.75,9.74,15.3,21.1,24.1,21.7,14.4,6.95,2.38,0.557,0.0948,0.0117,0.00105,6.7E-5,3.29E-6
811,1411,45,"RMJ042231.7-584722.3",65.632043,-58.789522,0.5104,0.0123,24.47,2.42,1.003,,2943309107,20.5385,0.0165,18.6618,0.0045,17.9209,0.0035,17.5383,0.0041,17.4253,0.999,0.00114,6.04E-6,4.6E-7,6.71E-8,2943309107,65.632042,-58.78952,2943308404,65.656929,-58.788464,2943308272,65.624245,-58.787838,2943308288,65.641953,-58.787338,2943306592,65.605865,-58.812462,0.4382,0.4454,0.4526,0.4598,0.4671,0.4743,0.4815,0.4887,0.4959,0.5032,0.5104,0.5176,0.5248,0.5321,0.5393,0.5465,0.5537,0.561,0.5682,0.5754,0.5826,8.54E-8,3.85E-6,1.13E-4,0.0024,0.032,0.293,1.68,6.48,16.1,27.5,32.4,27.2,16.6,7.25,2.37,0.555,0.0987,0.0124,0.00119,7.83E-5,4.01E-6
176,279,71,"RMJ041851.5-585316.5",64.714726,-58.887926,0.573,0.0081,42.03,2.92,1.009,,2943634670,21.7533,0.0266,20.0133,0.0142,19.194,0.0067,18.7705,0.0086,30.4206,0.94,0.0285,0.0253,0.00485,0.00168,2943634670,64.714729,-58.887924,2943634878,64.70285,-58.890968,2943635072,64.695892,-58.894222,2943635204,64.711937,-58.896183,2943632701,64.694244,-58.893543,0.5144,0.5203,0.5262,0.532,0.5379,0.5437,0.5496,0.5554,0.5613,0.5671,0.573,0.5788,0.5847,0.5906,0.5964,0.6023,0.6081,0.614,0.6198,0.6257,0.6315,4.52E-10,5.22E-8,3.38E-6,1.49E-4,0.00382,0.0625,0.681,4.36,17.1,37.9,49.2,37.8,17.7,5.5,1.16,0.195,0.0262,0.00338,4.11E-4,5.34E-5,6.87E-6
1043,1986,41,"RMJ041834.8-584956.5",64.645062,-58.832361,0.2709,0.0159,21.27,2.48,1.015,,2943270203,18.7948,0.0046,17.389,0.0032,16.9046,0.0019,16.5697,0.0028,15.1369,0.919,0.0558,0.0255,3.37E-6,1.79E-6,2943270203,64.645065,-58.832359,2943269446,64.650841,-58.840042,2943270812,64.658859,-58.816132,2943268842,64.676682,-58.849655,2943269110,64.64769,-58.84288,0.1596,0.1708,0.1819,0.193,0.2041,0.2153,0.2264,0.2375,0.2486,0.2598,0.2709,0.282,0.2931,0.3043,0.3154,0.3265,0.3376,0.3488,0.3599,0.371,0.3821,2.07E-21,9.32E-16,2.45E-11,8.5E-8,4.63E-5,0.00503,0.166,1.88,8.81,19.9,25.2,19.5,10.0,3.6,0.944,0.194,0.0304,0.00382,4.18E-4,3.85E-5,3.26E-6
1096,2175,47,"RMJ041825.2-583233.1",64.605117,-58.54252,0.3777,0.0134,22.21,2.71,1.033,,2943283783,20.9507,0.0238,19.1512,0.0075,18.5653,0.0051,18.2674,0.0072,11.4642,0.991,0.00606,0.0016,4.94E-4,4.31E-4,2943283783,64.605118,-58.542519,2943283940,64.61692,-58.536896,2943283475,64.658951,-58.548096,2943284296,64.600388,-58.526543,2943283932,64.592659,-58.53606,0.2797,0.2895,0.2993,0.3091,0.3189,0.3287,0.3385,0.3483,0.3581,0.3679,0.3777,0.3875,0.3973,0.4071,0.4169,0.4267,0.4365,0.4463,0.4561,0.4659,0.4757,8.81E-14,1.06E-10,3.94E-8,5.99E-6,3.93E-4,0.0123,0.201,1.79,8.72,22.2,29.9,22.6,11.0,4.16,1.46,0.474,0.13,0.025,0.00281,1.52E-4,3.36E-6
1303,3515,77,"RMJ042452.2-583700.8",66.217647,-58.61689,0.8248,0.016,24.32,3.15,1.022,,2943590465,23.0563,0.1051,21.0448,0.0238,19.7419,0.0119,19.1405,0.0104,16.7783,0.976,0.0229,4.36E-4,3.48E-4,1.94E-4,2943590465,66.217644,-58.61689,2943590777,66.222466,-58.611256,2943590290,66.217995,-58.616131,2943590452,66.213409,-58.614471,2943590318,66.227287,-58.615856,0.7365,0.7453,0.7541,0.763,0.7718,0.7806,0.7895,0.7983,0.8071,0.816,0.8248,0.8336,0.8425,0.8513,0.8601,0.869,0.8778,0.8866,0.8954,0.9043,0.9131,1.24E-5,1.5E-4,0.00167,0.0152,0.105,0.564,2.19,6.35,13.6,21.3,25.0,21.6,13.7,6.26,2.1,0.498,0.0865,0.0104,8.89E-4,5.66E-5,2.49E-6
157,248,94,"RMJ042551.4-581257.4",66.464024,-58.215948,0.5173,0.0107,52.5,3.92,1.022,,2943652418,21.1968,0.0224,19.2683,0.0058,18.4641,0.0045,18.0747,0.0055,32.716,0.988,0.0122,5.99E-6,2.9E-6,1.8E-7,2943652418,66.464027,-58.215946,2943651958,66.463081,-58.218094,2943651320,66.450775,-58.224586,2943652299,66.463013,-58.213585,2943652233,66.446442,-58.212639,0.4579,0.4638,0.4698,0.4757,0.4817,0.4876,0.4935,0.4995,0.5054,0.5114,0.5173,0.5233,0.5292,0.5351,0.5411,0.547,0.553,0.5589,0.5648,0.5708,0.5767,2.81E-6,7.42E-5,0.00132,0.0161,0.127,0.746,3.11,9.3,20.2,32.0,37.2,32.0,20.2,9.32,3.14,0.766,0.144,0.0185,0.0017,1.11E-4,5.12E-6
1198,2602,65,"RMJ042336.1-574416.4",65.900345,-57.737897,0.7517,0.0269,23.6,3.04,1.018,,2935600544,23.6846,0.1166,21.7325,0.0341,20.7002,0.0184,20.2298,0.0198,14.2883,0.597,0.353,0.0505,4.12E-5,4.89E-6,2935600544,65.900345,-57.737896,2935600345,65.90538,-57.739258,2935600340,65.892975,-57.739189,2935603408,65.889732,-57.722054,2935600475,65.892563,-57.737461,0.6471,0.6576,0.668,0.6785,0.689,0.6994,0.7099,0.7203,0.7308,0.7412,0.7517,0.7621,0.7726,0.7831,0.7935,0.804,0.8144,0.8249,0.8353,0.8458,0.8562,0.0415,0.168,0.554,1.45,2.95,4.87,6.95,9.13,11.5,13.9,15.3,13.9,9.2,4.19,1.3,0.281,0.0476,0.00635,6.15E-4,4.21E-5,1.82E-6
134,207,76,"RMJ040807.9-602940.2",62.032872,-60.494499,0.5941,0.0091,52.85,4.41,1.23,,2972322833,22.3149,0.0716,20.4587,0.0287,19.559,0.0158,19.1288,0.0203,30.5293,0.713,0.208,0.0763,0.00218,3.75E-4,2972322833,62.032871,-60.494499,2972322591,62.026951,-60.500858,2972322600,62.02808,-60.5005,2972322738,62.029198,-60.495415,2972322587,62.030937,-60.500534,0.51,0.5185,0.5269,0.5353,0.5437,0.5521,0.5605,0.5689,0.5773,0.5857,0.5941,0.6025,0.6109,0.6193,0.6277,0.6361,0.6445,0.653,0.6614,0.6698,0.6782,1.03E-22,1.44E-18,9.46E-15,2.52E-11,3.16E-8,1.95E-5,0.00435,0.312,5.66,28.1,44.3,28.4,10.4,2.82,0.677,0.147,0.0299,0.00525,7.03E-4,6.92E-5,4.95E-6
277,433,72,"RMJ040736.7-602029.5",61.902822,-60.341539,0.4746,0.0114,40.77,3.66,1.045,,2972328502,21.1533,0.0253,19.2304,0.0095,18.5896,0.0071,18.1708,0.0084,30.2594,0.887,0.0922,0.0134,0.0043,0.00276,2972328502,61.902821,-60.341537,2972328252,61.942612,-60.34724,2972327845,61.94677,-60.355255,2972328135,61.933926,-60.350159,2972328450,61.902515,-60.340866,0.4096,0.4161,0.4226,0.4291,0.4356,0.4421,0.4486,0.4551,0.4616,0.4681,0.4746,0.4811,0.4876,0.4941,0.5007,0.5072,0.5137,0.5202,0.5267,0.5332,0.5397,5.35E-4,0.00277,0.0133,0.0593,0.244,0.921,3.06,8.4,18.1,29.5,35.0,29.7,17.9,7.83,2.42,0.541,0.0894,0.0111,0.00103,7.29E-5,3.84E-6
1194,2582,58,"RMJ040625.8-595022.8",61.607676,-59.839672,0.4857,0.014,22.92,3.03,1.025,,2972248789,21.3128,0.0336,19.4826,0.0132,18.7593,0.0086,18.4119,0.0119,18.1551,0.895,0.0983,0.00244,0.00209,0.0019,2972248789,61.607677,-59.839672,2972248497,61.618351,-59.845139,2972248565,61.626392,-59.842854,2972248710,61.607372,-59.838791,2972249648,61.619854,-59.816914,0.4023,0.4106,0.419,0.4273,0.4356,0.444,0.4523,0.4606,0.469,0.4773,0.4857,0.494,0.5023,0.5107,0.519,0.5274,0.5357,0.544,0.5524,0.5607,0.569,3.42E-6,3.99E-5,4.3E-4,0.00415,0.0348,0.242,1.3,5.03,13.3,23.7,28.5,23.8,14.5,6.63,2.32,0.608,0.117,0.0158,0.00144,8.98E-5,3.32E-6
505,828,41,"RMJ041031.3-600046.6",62.630549,-60.012931,0.2383,0.009,35.08,4.02,1.17,,2943552655,18.2479,0.0036,17.5235,0.0031,17.1583,0.0024,16.8373,0.004,20.9935,0.502,0.498,2.09E-4,2.61E-5,2.27E-7,2943552655,62.63055,-60.012932,2943552654,62.635063,-60.014591,2943549224,62.67403,-60.015163,2943549320,62.609913,-60.01226,2943548843,62.703243,-60.024738,0.1742,0.1806,0.1871,0.1935,0.1999,0.2063,0.2127,0.2191,0.2255,0.2319,0.2383,0.2447,0.2511,0.2575,0.2639,0.2704,0.2768,0.2832,0.2896,0.296,0.3024,1.33E-17,3.48E-13,1.45E-9,1.22E-6,2.6E-4,0.0168,0.388,3.67,16.0,35.6,44.3,33.3,16.2,5.48,1.35,0.258,0.0415,0.00531,5.82E-4,5.58E-5,4.77E-6
1200,2633,54,"RMJ041511.0-582427.1",63.795715,-58.40753,0.4834,0.0149,21.79,3.12,1.068,,2943288606,21.6785,0.029,20.1333,0.0174,19.5433,0.0103,19.1661,0.0152,14.1385,0.439,0.263,0.252,0.0407,0.00455,2943288606,63.795715,-58.407532,2943288645,63.796822,-58.406303,2943288373,63.781898,-58.413628,2943287162,63.801479,-58.456322,2943288736,63.807499,-58.402534,0.3953,0.4041,0.413,0.4218,0.4306,0.4394,0.4482,0.457,0.4658,0.4746,0.4834,0.4922,0.5011,0.5099,0.5187,0.5275,0.5363,0.5451,0.5539,0.5627,0.5715,1.21E-4,7.13E-4,0.00382,0.0196,0.0936,0.413,1.63,5.29,12.8,22.2,26.8,22.5,13.4,5.98,1.99,0.501,0.0931,0.0125,0.00116,7.57E-5,3.09E-6
440,718,71,"RMJ041404.7-581609.0",63.519675,-58.26918,0.482,0.0117,40.12,4.53,1.119,,2943295243,20.7115,0.0195,18.8613,0.0069,18.1466,0.0043,17.7832,0.0062,23.9411,0.999,0.00141,3.11E-5,7.83E-8,2.95E-8,2943295243,63.519676,-58.26918,2943294823,63.530243,-58.272148,2943295117,63.508591,-58.266552,2943294949,63.524979,-58.268837,2943293306,63.507809,-58.302895,0.4094,0.4167,0.4239,0.4312,0.4385,0.4457,0.453,0.4603,0.4675,0.4748,0.482,0.4893,0.4966,0.5038,0.5111,0.5184,0.5256,0.5329,0.5402,0.5474,0.5547,8.01E-7,1.38E-5,2.0E-4,0.0025,0.0273,0.221,1.35,5.51,15.5,28.2,34.3,28.0,15.8,6.53,1.99,0.48,0.0859,0.012,0.00124,8.71E-5,4.41E-6
203,316,95,"RMJ041859.7-572425.2",64.748847,-57.406988,0.4828,0.0107,48.93,3.81,1.018,,2934523972,21.0968,0.0284,19.2107,0.0106,18.5692,0.0059,18.1924,0.0061,33.9276,1.0,2.05E-4,1.42E-4,2.73E-5,4.83E-6,2934523972,64.748848,-57.406986,2934524297,64.76136,-57.397694,2934523748,64.746567,-57.407108,2934523824,64.746498,-57.405521,2934524006,64.755714,-57.40147,0.4194,0.4257,0.4321,0.4384,0.4447,0.4511,0.4574,0.4638,0.4701,0.4764,0.4828,0.4891,0.4955,0.5018,0.5081,0.5145,0.5208,0.5272,0.5335,0.5398,0.5462,4.75E-6,6.8E-5,8.08E-4,0.00866,0.0703,0.462,2.16,7.56,18.2,31.4,37.4,31.2,18.5,7.74,2.41,0.536,0.0889,0.0118,0.00112,8.71E-5,4.74E-6
96,153,93,"RMJ041859.1-571227.8",64.746385,-57.20771,0.4322,0.0099,51.21,3.34,1.006,,2934541895,19.8861,0.0153,18.1029,0.0053,17.49,0.0034,17.131,0.004,41.671,0.93,0.0698,2.26E-5,2.21E-5,3.32E-6,2934541895,64.746384,-57.20771,2934541333,64.757378,-57.214485,2934539953,64.776833,-57.219456,2934540213,64.742508,-57.214321,2934540143,64.778328,-57.215797,0.3862,0.3908,0.3954,0.4,0.4046,0.4092,0.4138,0.4184,0.423,0.4276,0.4322,0.4368,0.4414,0.446,0.4506,0.4552,0.4599,0.4645,0.4691,0.4737,0.4783,0.011,0.0542,0.207,0.654,1.77,4.21,8.84,16.4,26.2,35.7,40.2,36.4,25.8,13.8,5.4,1.49,0.278,0.0339,0.00264,1.3E-4,4.04E-6
368,595,84,"RMJ041344.5-562651.1",63.435265,-56.447524,0.5163,0.0121,36.33,3.26,1.003,,2972185849,21.3669,0.0298,19.7682,0.0086,19.2384,0.0088,18.8831,0.0093,24.0231,0.883,0.0973,0.0114,0.00468,0.00409,2972185849,63.435265,-56.447525,2972186697,63.488705,-56.430527,2972186173,63.420029,-56.441631,2972189189,63.433094,-56.382725,2972186964,63.476074,-56.424809,0.4517,0.4582,0.4646,0.4711,0.4776,0.484,0.4905,0.4969,0.5034,0.5099,0.5163,0.5228,0.5292,0.5357,0.5422,0.5486,0.5551,0.5615,0.568,0.5745,0.5809,4.23E-6,1.01E-4,0.00177,0.0198,0.159,0.85,3.32,9.09,18.8,28.6,33.1,28.9,18.7,9.15,3.21,0.837,0.149,0.0193,0.0016,9.35E-5,3.41E-6
964,1765,47,"RMJ041111.8-562317.5",62.799052,-56.388198,0.4749,0.0129,23.03,2.49,0.999,,2972189120,21.2684,0.0331,19.5325,0.0101,18.831,0.0079,18.4682,0.0102,14.4682,0.986,0.0132,1.86E-4,7.97E-5,7.24E-5,2972189120,62.799053,-56.388199,2972188895,62.800617,-56.386028,2972188942,62.804585,-56.385105,2972189260,62.765469,-56.378685,2972188791,62.799763,-56.386868,0.3922,0.4005,0.4087,0.417,0.4253,0.4335,0.4418,0.4501,0.4584,0.4666,0.4749,0.4832,0.4915,0.4997,0.508,0.5163,0.5246,0.5328,0.5411,0.5494,0.5577,4.1E-6,3.64E-5,3.33E-4,0.00308,0.0254,0.181,1.03,4.39,12.9,25.0,31.0,25.1,13.8,5.46,1.67,0.413,0.0787,0.0116,0.00122,8.49E-5,3.67E-6
939,1706,59,"RMJ040960.0-560349.2",62.499802,-56.063673,0.4343,0.0128,31.27,4.37,1.14,,2972104020,20.9765,0.0298,19.1456,0.0113,18.4924,0.0061,18.1295,0.0086,23.6823,0.985,0.00541,0.00476,0.00343,0.00165,2972104020,62.499802,-56.063671,2972103753,62.503174,-56.067657,2972103792,62.491135,-56.065525,2972103001,62.573776,-56.07494,2972103928,62.500778,-56.050491,0.3736,0.3797,0.3857,0.3918,0.3979,0.4039,0.41,0.4161,0.4222,0.4282,0.4343,0.4404,0.4464,0.4525,0.4586,0.4647,0.4707,0.4768,0.4829,0.4889,0.495,6.44E-4,0.0065,0.0459,0.239,0.902,2.63,6.21,12.2,20.1,27.7,31.1,28.0,19.7,10.5,4.03,1.08,0.194,0.0227,0.00176,8.75E-5,3.24E-6
265,421,58,"RMJ052836.4-605448.0",82.151736,-60.913337,0.314,0.0179,36.99,2.96,1.025,,2948919751,19.9755,0.01,18.4853,0.0032,17.9906,0.0039,17.6568,0.0057,24.052,0.933,0.0465,0.0124,0.00409,0.00372,2948919751,82.151733,-60.913338,2948917014,82.157906,-60.917152,2948919959,82.149841,-60.914566,2948919768,82.13726,-60.90966,2948916141,82.146782,-60.920414,0.1946,0.2065,0.2185,0.2304,0.2424,0.2543,0.2663,0.2782,0.2901,0.3021,0.314,0.326,0.3379,0.3499,0.3618,0.3737,0.3857,0.3976,0.4096,0.4215,0.4335,4.42E-13,5.39E-10,2.0E-7,2.65E-5,0.00143,0.0345,0.409,2.48,8.7,17.8,22.3,17.8,9.56,3.62,1.01,0.217,0.0368,0.00497,5.25E-4,4.25E-5,2.61E-6
611,1024,49,"RMJ054202.7-602725.4",85.511344,-60.457049,0.4154,0.0113,26.96,2.61,1.013,,2948455751,20.2629,0.0119,18.4391,0.0022,17.8541,0.0033,17.4987,0.0047,21.3087,0.638,0.236,0.0995,0.0263,6.27E-5,2948455751,85.511345,-60.45705,2948455480,85.507812,-60.456165,2948455418,85.512985,-60.451508,2948455297,85.488899,-60.451942,2948453820,85.483055,-60.454941,0.3545,0.3606,0.3667,0.3728,0.3788,0.3849,0.391,0.3971,0.4032,0.4093,0.4154,0.4214,0.4275,0.4336,0.4397,0.4458,0.4519,0.458,0.4641,0.4701,0.4762,1.1E-6,3.2E-5,6.99E-4,0.01,0.101,0.655,2.97,9.1,19.8,30.7,35.4,30.9,20.3,9.87,3.56,0.915,0.173,0.0226,0.00211,1.25E-4,5.02E-6
201,314,93,"RMJ055625.4-605450.7",89.106029,-60.914087,0.6022,0.0092,51.47,4.21,1.089,,2948230032,21.6934,0.0373,19.9523,0.011,19.0063,0.0075,18.544,0.0113,32.2395,0.926,0.0588,0.0148,5.28E-5,4.33E-5,2948230032,89.106026,-60.914085,2948230028,89.106422,-60.916126,2948229849,89.103622,-60.916393,2948229824,89.095131,-60.915398,2948229688,89.104218,-60.917736,0.5221,0.5301,0.5381,0.5461,0.5541,0.5621,0.5701,0.5782,0.5862,0.5942,0.6022,0.6102,0.6182,0.6262,0.6342,0.6423,0.6503,0.6583,0.6663,0.6743,0.6823,2.17E-24,8.44E-20,1.26E-15,7.1E-12,2.0E-8,1.93E-5,0.00576,0.407,6.57,29.4,43.7,29.2,11.9,3.66,0.934,0.213,0.0412,0.00651,7.98E-4,6.91E-5,4.59E-6
1103,2195,39,"RMJ055447.9-605303.2",88.699738,-60.884234,0.387,0.0156,20.81,2.37,1.01,,2948235462,20.4928,0.0167,18.7552,0.0048,18.1615,0.0044,17.8406,0.0064,15.0104,0.997,0.00171,9.38E-4,4.07E-4,1.88E-4,2948235462,88.699738,-60.884235,2948236054,88.681488,-60.875477,2948235283,88.692978,-60.88459,2948239648,88.709549,-60.86068,2948235148,88.71476,-60.884998,0.2931,0.3025,0.3119,0.3213,0.3307,0.3401,0.3495,0.3589,0.3683,0.3777,0.387,0.3964,0.4058,0.4152,0.4246,0.434,0.4434,0.4528,0.4622,0.4716,0.481,3.39E-16,1.28E-12,1.58E-9,6.11E-7,8.9E-5,0.00534,0.14,1.66,8.48,20.4,26.0,21.1,13.5,8.22,4.55,2.0,0.581,0.0903,0.00653,2.0E-4,2.8E-6
1197,2591,54,"RMJ055134.8-595125.9",87.895071,-59.857207,0.5896,0.0112,23.43,3.28,1.075,,2947223161,22.094,0.0778,20.2482,0.0137,19.2893,0.0101,18.8839,0.0149,14.5022,0.926,0.0728,0.00167,7.09E-6,1.5E-7,2947223161,87.895073,-59.857208,2947223027,87.900749,-59.857521,2947222508,87.916115,-59.862942,2947222536,87.916229,-59.86179,2947222606,87.916847,-59.860653,0.4837,0.4943,0.5049,0.5155,0.5261,0.5366,0.5472,0.5578,0.5684,0.579,0.5896,0.6001,0.6107,0.6213,0.6319,0.6425,0.6531,0.6636,0.6742,0.6848,0.6954,9.99E-23,3.61E-18,3.0E-14,7.07E-11,6.05E-8,2.13E-5,0.00321,0.197,3.93,21.6,36.0,23.0,8.32,2.4,0.641,0.159,0.0344,0.00564,6.58E-4,5.79E-5,4.25E-6
483,793,49,"RMJ055037.8-605206.8",87.657439,-60.868544,0.4257,0.0123,27.82,2.36,1.006,,2948079598,20.9257,0.0233,19.1106,0.0075,18.5296,0.0059,18.2052,0.0088,19.9797,0.765,0.15,0.0581,0.0251,0.00114,2948079598,87.65744,-60.868546,2948237064,87.685181,-60.873775,2948237751,87.677917,-60.866116,2948237844,87.698235,-60.86525,2948237134,87.688034,-60.87159,0.3637,0.3699,0.3761,0.3823,0.3885,0.3947,0.4009,0.4071,0.4133,0.4195,0.4257,0.4319,0.4381,0.4443,0.4505,0.4567,0.4629,0.4691,0.4753,0.4815,0.4877,3.09E-5,5.65E-4,0.00728,0.063,0.374,1.57,4.8,10.9,19.8,28.6,32.6,28.8,19.3,9.81,3.62,0.959,0.177,0.0216,0.00172,9.36E-5,3.21E-6
975,1786,62,"RMJ054746.4-602917.8",86.943444,-60.488269,0.6441,0.0175,27.56,2.94,1.007,,2948141911,22.4104,0.0564,20.5234,0.0103,19.5441,0.0099,19.1064,0.0126,18.256,0.995,0.00297,0.00215,3.24E-4,9.27E-6,2948141911,86.943443,-60.48827,2948141697,86.943741,-60.487667,2948141843,86.946518,-60.487583,2948141510,86.9608,-60.489674,2948139389,86.948967,-60.500889,0.5271,0.5388,0.5505,0.5622,0.5739,0.5856,0.5973,0.609,0.6207,0.6324,0.6441,0.6558,0.6676,0.6793,0.691,0.7027,0.7144,0.7261,0.7378,0.7495,0.7612,1.58E-34,9.4E-27,9.04E-20,1.44E-13,1.85E-8,1.24E-4,0.0477,1.48,8.47,18.4,22.6,18.9,10.7,3.94,0.94,0.159,0.0225,0.00299,3.68E-4,3.71E-5,2.44E-6
1339,4074,54,"RMJ054517.7-603447.8",86.32372,-60.579943,0.757,0.022,23.32,3.1,1.089,,2948125802,22.0619,0.0418,20.7264,0.0142,19.7601,0.0131,19.2957,0.0162,15.0611,0.841,0.151,0.00339,0.00303,9.69E-4,2948125802,86.323723,-60.579945,2948124873,86.316452,-60.586163,2948124932,86.313461,-60.586281,2948125434,86.331108,-60.581612,2948125150,86.320152,-60.582146,0.6539,0.6642,0.6746,0.6849,0.6952,0.7055,0.7158,0.7261,0.7364,0.7467,0.757,0.7673,0.7777,0.788,0.7983,0.8086,0.8189,0.8292,0.8395,0.8498,0.8601,0.00425,0.0286,0.139,0.507,1.35,2.85,5.09,8.21,12.1,16.1,18.4,16.1,10.1,4.35,1.32,0.289,0.0507,0.00682,7.03E-4,4.97E-5,2.4E-6
1260,2996,54,"RMJ054227.6-594614.2",85.615184,-59.770618,0.6599,0.0197,22.97,2.81,1.019,,2947068783,22.0785,0.0471,20.2426,0.0082,19.2339,0.0085,18.7762,0.0132,15.1996,0.981,0.0136,0.00491,3.45E-4,6.31E-5,2947068783,85.615181,-59.770618,2947066402,85.612656,-59.781055,2947066367,85.613083,-59.781887,2947070429,85.592125,-59.761295,2947068898,85.653206,-59.766815,0.527,0.5403,0.5536,0.5669,0.5802,0.5935,0.6068,0.6201,0.6333,0.6466,0.6599,0.6732,0.6865,0.6998,0.7131,0.7264,0.7396,0.7529,0.7662,0.7795,0.7928,1.0E-31,3.52E-24,2.68E-17,2.43E-11,1.09E-6,0.00194,0.183,2.25,8.47,16.3,20.2,16.3,8.17,2.72,0.706,0.172,0.0394,0.0078,0.00104,7.06E-5,2.63E-6
881,1562,41,"RMJ054737.6-594752.5",86.906698,-59.797905,0.5183,0.0122,23.86,2.62,1.022,,2947228680,21.1943,0.0309,19.3903,0.0059,18.6186,0.0056,18.2479,0.0086,21.1807,0.871,0.0823,0.0202,0.0145,0.0118,2947228680,86.9067,-59.797905,2947228518,86.909958,-59.799217,2947229935,86.86319,-59.78252,2947229831,86.86631,-59.782513,2947228105,86.936096,-59.802235,0.4505,0.4572,0.464,0.4708,0.4776,0.4844,0.4912,0.4979,0.5047,0.5115,0.5183,0.5251,0.5319,0.5386,0.5454,0.5522,0.559,0.5658,0.5725,0.5793,0.5861,1.74E-6,4.99E-5,9.56E-4,0.0123,0.107,0.642,2.69,8.06,17.5,27.9,32.7,28.1,18.0,8.29,2.78,0.669,0.115,0.0141,0.00122,7.66E-5,3.56E-6
